date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2011-09-11,21.5,16.6,28.6,5.9,0,211.7,10.4,33.1,1012.5,324
2011-09-12,19.1,14.4,24.5,0,0,209.2,13.3,38.9,1016.9,612
2011-09-13,20,16.6,24.3,0,0,225,10.8,36,1016.1,24
2011-09-14,15.9,10,20.6,0.6,0,29.5,6.8,19.8,1020.1,486
2011-09-15,13.7,7.2,20.7,0,0,25.5,6.5,23,1020.7,660
2011-09-16,15.3,7.1,23.3,1,0,251.6,5.4,16.9,1017.2,444
2011-09-17,19.4,15.9,24.7,1.2,0,220.4,10.1,36,1012.7,198
2011-09-18,13.4,10.4,17,5.9,0,194.8,11.9,33.1,1009,48
2011-09-19,12.7,9.1,16.7,4.5,0,196.8,8.6,25.9,1015,84
2011-09-20,12.6,6.1,20.1,0,0,244.2,4.7,13.7,1024.4,696
2011-09-21,13.2,6.4,21.9,0,0,340.9,4.3,14.4,1021.7,678
2011-09-22,14.1,7.4,21.2,0,0,256.9,5,18.7,1021.2,192
2011-09-23,14.2,9.4,20.8,0,0,34.1,7.2,22.7,1018.8,594
2011-09-24,14.5,6.6,24.3,0,0,271.6,4.3,11.9,1016.2,582
2011-09-25,16,8.7,25.4,0,0,306.2,4,15.1,1019.8,654
2011-09-26,16.6,9.2,25.2,0,0,314.8,4.7,16.9,1024.3,660
2011-09-27,16.9,10,24.7,0,0,358.9,5.4,23.8,1028.1,660
2011-09-28,16.3,8.5,25.2,0,0,21.2,7.6,25.6,1027.4,504
2011-09-29,16.8,9.4,23.8,0,0,13.6,5.8,24.1,1026.2,630
2011-09-30,15.4,10,23.1,0,0,272.4,4.7,18,1026,612
2011-10-01,15,8.5,23.2,0,0,329.1,4.3,19.1,1026.2,606
2011-10-02,15.4,8.4,24.2,0,0,341.9,3.6,15.8,1025.2,642
2011-10-03,16.4,9.4,26.5,0,0,240,4.3,15.5,1023.7,630
2011-10-04,17.2,9.6,26.1,0,0,216.2,7.9,27.4,1023.7,642
2011-10-05,16.6,11.5,21.7,0,0,215.3,6.8,19.8,1023.5,54
2011-10-06,16,10.9,21.7,12.6,0,202.8,14.8,49,1016,288
2011-10-07,10.8,9.1,13.5,1.1,0,243.8,14,40,1016.7,198
2011-10-08,9,7.1,10.6,8.1,0,215.7,10.8,32.8,1019,36
2011-10-09,10.8,8,15.2,2,0,228.1,6.8,29.5,1022.8,408
2011-10-10,15.3,11.4,20.4,2.9,0,215.4,17.3,42.8,1022.5,264
2011-10-11,15.3,11.3,19.6,0,0,218,13.7,36.4,1024.1,282
2011-10-12,14.3,13.2,16.5,0,0,225.7,12.2,29.5,1023,0
2011-10-13,12.6,10.6,13.5,1.6,0,164.8,9,21.6,1026.7,0
2011-10-14,9.6,2.6,15.8,0,0,28.7,9.7,29.2,1029.6,612
2011-10-15,6,0.2,13.1,0,0,359.6,6.5,18.7,1028,606
2011-10-16,7.2,-0.3,16.2,0,0,257.1,4.3,14.4,1026,594
2011-10-17,9.9,4.8,18.3,0,0,206.1,6.5,18.4,1023.6,396
2011-10-18,13.2,3.9,20.9,0,0,211.7,13.7,45,1015.8,312
2011-10-19,6.1,4.7,7.5,21.1,0,54.9,11.5,29.2,1020,0
2011-10-20,6.2,0.3,11.8,0,0,210.5,7.2,29.2,1027,306
2011-10-21,2.7,-0.4,5.5,0,0,38.2,7.2,24.5,1028.4,0
2011-10-22,2.7,-1,7.6,0,0,19.9,5.8,16.2,1024,330
2011-10-23,1.3,-2.8,4.4,0,0,26.9,5,16.2,1019,0
2011-10-24,4.1,1.6,7.1,0,0,101,5.4,19.1,1009.8,66
2011-10-25,7.5,5.1,11,0.2,0,254.2,4.3,21.2,1005.5,6
2011-10-26,10.2,2.3,17.2,1.3,0,221.4,6.8,22.7,1014.7,528
2011-10-27,4.1,0.7,9,0,0,282.6,4.3,14,1017,120
2011-10-28,6.9,0.6,15.8,0,0,9.3,4,10.4,1024.8,402
2011-10-29,8.4,3.4,13.5,0,0,262.9,4,12.6,1025.5,66
2011-10-30,11.6,5.6,18.3,0,0,333.5,4,11.9,1023.5,240
2011-10-31,9,5.5,10.8,0,0,212.7,4.7,13.3,1020,0
2011-11-01,9.9,5.6,15.9,0,0,192.3,5.8,14.8,1017.4,462
2011-11-02,10,4.5,15.8,0,0,320.9,4,12.6,1014.5,276
2011-11-03,9.9,6.4,14.2,0,0,296.8,5.4,37.8,1007,108
2011-11-04,9.9,7.7,11.6,0.2,0,22.1,7.6,20.2,1005.3,0
2011-11-05,8.9,6.1,12.6,0,0,4.8,5.8,14.8,1006.4,30
2011-11-06,7.8,3.8,13,0,0,41.3,8.3,22.7,1010.8,180
2011-11-07,8.1,5.2,9.2,0.5,0,14.2,5,13.7,1015.6,0
2011-11-08,7.5,6.7,8.2,0,0,338.9,5,13.3,1018.1,0
2011-11-09,7.5,6.6,8,0.1,0,37.1,6.8,16.2,1022.1,0
2011-11-10,6.2,5.5,6.8,0,0,7.5,5,12.6,1022.7,0
2011-11-11,6.5,2.8,7.8,0.1,0,25.2,4.3,13.7,1023.9,0
2011-11-12,4.9,0.4,11.6,0,0,14.2,5.4,19.4,1030.9,504
2011-11-13,4.9,1.3,6.3,0.2,0,339,5,14.4,1032.5,0
2011-11-14,4.6,3.6,5.5,0,0,78.7,6.1,15.5,1027.2,0
2011-11-15,3.4,2.8,4.3,0,0,51.1,4.7,12.6,1022,0
2011-11-16,2.5,0.4,3.9,0,0,22.4,5,16.2,1022.6,12
2011-11-17,2.9,-3.3,7.8,0,0,4.2,4.3,13,1025.4,132
2011-11-18,6.2,2.1,10.6,0.1,0,5.4,3.2,10.8,1024.4,204
2011-11-19,4,-0.5,10.2,0,0,11.5,5.4,19.1,1022.2,306
2011-11-20,4.3,0.1,10.2,0,0,327.1,4.7,12.2,1022,138
2011-11-21,2.4,-1.6,9.7,0,0,11.3,4.3,13.7,1019.3,444
2011-11-22,1.4,-1.1,3.2,0,0,31.9,3.2,10.4,1020.7,0
2011-11-23,2.3,1.6,3.1,0,0,101.3,4.3,13.3,1028.1,0
2011-11-24,1.8,1,2.5,0,0,55.8,4.3,17.6,1033.9,0
2011-11-25,2.3,-0.4,5.6,0,0,197.2,9,25.6,1031.5,222
2011-11-26,4.2,0.8,8.9,0,0,215.1,5.4,27.7,1033.6,336
2011-11-27,5,2.2,7.8,0,0,196.3,14,32,1028.6,204
2011-11-28,4.6,-1.4,10.9,0,0,20.1,5.4,18.4,1027.8,456
2011-11-29,2.5,0.2,9.1,0,0,190.1,5,20.2,1023,204
2011-11-30,7.3,1.1,10.9,0,0,191.1,7.2,31,1027.3,18
2011-12-01,9.2,0.4,14.5,0,0,201,13.7,39.6,1020.3,138
